source_id,jurisdiction,regulator,document_type,document_title,instrument_id,url,url_verified,verification_method,file_format,date_published,commencement_date,currency_version_date,legislative_currency,hazard_category,industry_relevance,priority_tier,pre_harmonisation,license_notes,ingestable,ingest_caveat,download_attempted,notes
NZ-REG-002,NZ,WorkSafe New Zealand,regulation,Health and Safety at Work (Asbestos) Regulations 2016,LI 2016/15,https://www.legislation.govt.nz/regulation/public/2016/0015/latest/DLM6729706.html,false,search_snippet,HTML,2016,2016-04-04,2025-03-30,CURRENT,CHEMICAL,"CONSTRUCTION,ALL",1,n/a,nz-legislation-public-domain-s27,true,,,"Asbestos management plans, licensed removal (Class A/B), assessor licensing, clearance certificates. Search confirms title, LI 2016/15, compilation 'as at 30 March 2025', in force 4 Apr 2016, made under ss 24(1)(m), 211, 218 HSWA. asbestos mapped to CHEMICAL per node rules. 403 on direct fetch; confirmed via snippet."
NZ-REG-003,NZ,WorkSafe New Zealand,regulation,Health and Safety at Work (General Risk and Workplace Management) Regulations 2016,LI 2016/13,https://www.legislation.govt.nz/regulation/public/2016/0013/latest/DLM6727530.html,false,search_snippet,HTML,2016,2016-04-04,2024-08-10,CURRENT,GENERAL,ALL,1,n/a,nz-legislation-public-domain-s27,true,,,"Core general-risk regulations (hazard ID, hierarchy of control, PPE, remote/isolated work, substances hazardous to health, general workplace facilities). Search confirms title, LI 2016/13, compilation 'as at 10 August 2024', made under ss 211, 213, 218 HSWA, in force from 4 Apr 2016. To be amended by the 2026 Amendment Bill (pending). 403 on direct fetch; confirmed via snippet."
NZ-REG-004,NZ,WorkSafe New Zealand,regulation,Health and Safety at Work (Hazardous Substances) Regulations 2017,LI 2017/131,https://www.legislation.govt.nz/regulation/public/2017/0131/latest/DLM7309401.html,false,search_snippet,HTML,2017,2017-12-01,2025-10-20,CURRENT,CHEMICAL,ALL,1,n/a,nz-legislation-public-domain-s27,true,,,"Workplace use/handling/storage of hazardous substances; WorkSafe enforces, EPA approves substances. Search confirms title, LI 2017/131, compilation 'as at 20 October 2025', made under ss 211, 212, 213, 218 HSWA, enacted 26 Jun 2017, commenced 1 Dec 2017. 403 on direct fetch; confirmed via snippet."
NZ-REG-005,NZ,WorkSafe New Zealand,regulation,Health and Safety at Work (Major Hazard Facilities) Regulations 2016,LI 2016/14,https://www.legislation.govt.nz/regulation/public/2016/0014/latest/DLM6243901.html,false,search_snippet,HTML,2016,2016-04-04,2025-03-30,CURRENT,CHEMICAL,"MANUFACTURING,ALL",1,n/a,nz-legislation-public-domain-s27,true,,,"MHF / process-safety regime for facilities holding hazardous substances at/above threshold quantities; safety cases for upper-tier facilities. Search confirms title, LI 2016/14, compilation 'as at 30 March 2025', in force 4 Apr 2016. CORRECTION to enumerator note: made under ss 24(1)(m), 211, 212, 213, 215, 218 HSWA (not '211/213/218'). Mapped CHEMICAL (process hazard / hazardous substances). 403 on direct fetch; confirmed via snippet."
NZ-REG-006,NZ,WorkSafe New Zealand,regulation,Health and Safety at Work (Mining Operations and Quarrying Operations) Regulations 2016,LI 2016/17,https://www.legislation.govt.nz/regulation/public/2016/0017/latest/DLM6732829.html,false,search_snippet,HTML,2016,2016-04-04,2025-03-30,CURRENT,GENERAL,MINING,1,n/a,nz-legislation-public-domain-s27,true,,,"Mining/quarrying H&S management systems, competency certificates, site senior executive, principal hazard management plans (post Pike River reforms). Search confirms title, LI 2016/17, compilation 'as at 30 March 2025', in force 4 Apr 2016. Under MBIE implementation review. 403 on direct fetch; confirmed via snippet."
NZ-REG-007,NZ,WorkSafe New Zealand,regulation,Health and Safety at Work (Petroleum Exploration and Extraction) Regulations 2016,LI 2016/18,https://www.legislation.govt.nz/regulation/public/2016/0018/latest/DLM6728801.html,false,search_snippet,HTML,2016,2016-04-04,2025-03-30,CURRENT,GENERAL,"MINING,MANUFACTURING",1,n/a,nz-legislation-public-domain-s27,true,,,"Petroleum safety cases, certificates of fitness, verification schemes, SMS for installations; revokes/replaces the HSE (Petroleum Exploration and Extraction) Regs 2013. Search confirms title, LI 2016/18, compilation 'as at 30 March 2025', in force 4 Apr 2016. 403 on direct fetch; confirmed via snippet."
NZ-REG-008,NZ,WorkSafe New Zealand,regulation,"Health and Safety at Work (Worker Engagement, Participation, and Representation) Regulations 2016",LI 2016/16,https://www.legislation.govt.nz/regulation/public/2016/0016/latest/DLM6314002.html,false,search_snippet,HTML,2016,2016-04-04,2023-06-13,CURRENT,GENERAL,ALL,1,n/a,nz-legislation-public-domain-s27,true,,,"Work groups, HSR election/office and training, Health and Safety Committees. Search confirms title, LI 2016/16, compilation 'as at 13 June 2023', notified Gazette 18 Feb 2016, made under ss 211, 214, 218 and Sch 2 cl 12(1)(b) HSWA. 403 on direct fetch; confirmed via snippet."
NZ-REG-009,NZ,WorkSafe New Zealand,regulation,Health and Safety at Work (Infringement Offences and Fees) Regulations 2016,LI 2016/30,https://www.legislation.govt.nz/regulation/public/2016/0030/latest/DLM6734018.html,false,search_snippet,HTML,,,,CURRENT,GENERAL,ALL,1,n/a,nz-legislation-public-domain-s27,true,,,Core enforcement/penalty instrument. Added per 2026-06-30 gap review.
NZ-REG-010,NZ,WorkSafe New Zealand,regulation,Health and Safety at Work (Rates of Funding Levy) Regulations 2016,LI 2016/20,https://www.legislation.govt.nz/regulation/public/2016/0020/latest/DLM6725439.html,false,search_snippet,HTML,,,,CURRENT,GENERAL,ALL,3,n/a,nz-legislation-public-domain-s27,true,,,Levy under s201 HSWA — borderline scope (scheme-funding); included to complete the set.
NZ-REG-011,NZ,WorkSafe New Zealand,regulation,Health and Safety at Work (Adventure Activities) Amendment Regulations 2023,LI 2023/189,https://www.legislation.govt.nz/secondary-legislation/pco-drafted/2023/189/en/latest/,false,search_snippet,HTML,,,,CURRENT,GENERAL,ALL,3,n/a,nz-legislation-public-domain-s27,true,,,Amends the Adventure Activities Regs (NZ-REG-001 holds the consolidated compilation); included to complete the set.
NZ-BILL-001,NZ,New Zealand Parliament / MBIE,bill,Health and Safety at Work Amendment Bill 2026,Bill 244-2 (2026),https://www.legislation.govt.nz/bill/government/2026/244/en/latest/,false,search_snippet,HTML,2026-02-08,,2026-06-16,UNDER_REVIEW,GENERAL,ALL,2,n/a,nz-legislation-public-domain-s27,true,,,"BILL, NOT ENACTED as of 2026-06-30. Bill URL exists on legislation.govt.nz. Education and Workforce Select Committee reported back 16 Jun 2026 recommending (by majority) the Bill pass with amendments; most provisions PROPOSED to commence 1 Nov 2026 (a future date). One secondary search snippet loosely described it as 'formally enacted' but that is inconsistent with the 16 Jun 2026 report-back and a proposed 1 Nov 2026 commencement; treated as NOT in force. Amends HSWA 2015, WorkSafe New Zealand Act 2013 and the GRWM Regulations 2016. Included for currency awareness only; do NOT treat as in-force law. VERIFY enactment status against legislation.govt.nz / bills.parliament.nz before relying on it.  [gap-review] Reclassified from act to bill (not yet enacted as of 2026-06-30)."
NZ-ACOP-001,NZ,WorkSafe New Zealand,acop,Approved Code of Practice for Cranes,,https://www.worksafe.govt.nz/dmsdocument/410-approved-code-of-practice-for-cranes,false,search_snippet,PDF,,,,VERIFY,PLANT_EQUIPMENT,"CONSTRUCTION,ALL",1,n/a,crown-copyright-open-attribution,true,,,"CORRECTION: enumerator catalogued only the cranes topic-index page claiming the direct PDF was unresolvable. Search located the actual document at dmsdocument/410-approved-code-of-practice-for-cranes (also a crane operators duties matrix at dmsdocument/416). Legacy pre-HSWA ACOP continuing in force under HSWA transitional arrangements; covers design, manufacture, supply, safe operation, maintenance and inspection of cranes. Approval/version date NOT confirmed -> legislative_currency=VERIFY against WorkSafe."
NZ-ACOP-002,NZ,WorkSafe New Zealand,acop,Approved Code of Practice for Demolition,,https://www.worksafe.govt.nz/topic-and-industry/construction/,false,regulator_index,PDF,,,,VERIFY,GENERAL,CONSTRUCTION,2,n/a,crown-copyright-open-attribution,true,,,Could not independently confirm that a current WorkSafe 'Approved Code of Practice for Demolition' exists as a discrete in-force ACOP; no direct document URL resolved in this pass. Catalogued at the construction topic index (200 expected). Much demolition guidance now sits in GPGs rather than an ACOP. legislative_currency=VERIFY; treat existence/status as unconfirmed until matched to a specific WorkSafe document. Priority dropped/kept at tier 2.  [gap-review] Standalone in-force ACOP status unconfirmed — resolve a specific document URL or remove; do not present as in-force.
NZ-ACOP-003,NZ,WorkSafe New Zealand,acop,Approved Code of Practice for Load-lifting Rigging,,https://www.worksafe.govt.nz/dmsdocument/401-acop-load-lifting-rigging,false,search_snippet,PDF,2012-12,,2012-12,VERIFY,PLANT_EQUIPMENT,"CONSTRUCTION,ALL",2,n/a,crown-copyright-open-attribution,true,,,"Search confirms the document at dmsdocument/401-acop-load-lifting-rigging, 'Approved Code of Practice for Load-lifting Rigging DECEMBER 2012' (5th edition). Topic index: /topic-and-industry/load-lifting-and-rigging/. Pre-HSWA Department of Labour code continuing under HSWA transitionals; continued-in-force status NOT independently confirmed -> legislative_currency=VERIFY. Title-cased to match WorkSafe ('Load-lifting Rigging')."
NZ-ACOP-004,NZ,WorkSafe New Zealand,acop,Approved Code of Practice for the Management and Removal of Asbestos,Gazette 2016-au5620,https://www.worksafe.govt.nz/topic-and-industry/asbestos/management-and-removal-of-asbestos/,true,direct_fetch,PDF,2016-11,2016-11-03,2016-12,CURRENT,CHEMICAL,"CONSTRUCTION,ALL",1,n/a,crown-copyright-open-attribution,true,,,"NZ approved code of practice under HSWA. Page fetched OK (200, last updated 17 Apr 2026). WorkSafe confirms the ACOP commenced 3 Nov 2016 and REMAINS in force, but a new suite of asbestos good-practice guidance now provides differing advice in places — industry encouraged to follow the updated guidance. VERIFY any specific clause against current WorkSafe guidance. Crown copyright, free reproduction with attribution, third-party media excluded (NOT CC-BY)."
NZ-ACOP-005,NZ,WorkSafe New Zealand,acop,Approved Code of Practice: Safe practice for forestry and harvesting operations,Gazette 2025-au4148,https://www.worksafe.govt.nz/topic-and-industry/forestry/safe-practice-for-forestry-and-harvesting-operations/,true,direct_fetch,PDF,2025-08,2025-08,2025-08,CURRENT,GENERAL,ALL,1,n/a,crown-copyright-open-attribution,true,,,"New ACOP for PCBUs in forestry and harvesting operations. Page fetched OK (200, last updated 14 Jan 2026); PDF ~3.4MB. Covers machine safety, silviculture, work-related health and manual tree felling. The page itself did not display the Gazette notice/approval date — Gazette 2025-au4148 and Aug 2025 date are from the enumerator and NOT independently re-confirmed in this pass; VERIFY the exact Gazette reference. Crown copyright, attribution required."
NZ-ACOP-006,NZ,WorkSafe New Zealand,acop,Draft Approved Code of Practice for safe farm vehicle operation,,https://www.worksafe.govt.nz/laws-and-regulations/consultations/consultation-acop-for-safe-farm-vehicle-operation/,false,search_snippet,HTML,2026-04,,2026-05,UNDER_REVIEW,PLANT_EQUIPMENT,"TRANSPORT,ALL",2,n/a,crown-copyright-open-attribution,true,,,"DRAFT, NOT YET APPROVED as of 2026-06-30. CORRECTION: official consultation title is 'ACOP for safe farm vehicle operation' (enumerator had 'Safe use of farm vehicles and machinery') and it has its OWN consultation page (/consultations/consultation-acop-for-safe-farm-vehicle-operation/) — URL corrected away from the shared agriculture news item. Covers quad bikes, side-by-sides, motorbikes, utes, 4WDs, tractors and attached implements. Consulted 20 Apr–10 May 2026; pending Ministerial approval. legislative_currency=UNDER_REVIEW. Mapped PLANT_EQUIPMENT."
NZ-ACOP-007,NZ,WorkSafe New Zealand,acop,Draft Approved Code of Practice: Identifying health and safety roles and responsibilities on a residential construction site,,https://www.worksafe.govt.nz/laws-and-regulations/consultations/consultation-acop-roles-and-responsibilities-on-a-residential-construction-site/consultation-acop-for-roles-and-responsibilities-on-a-residential-construction-site-open/,false,search_snippet,HTML,2026-04,,2026-05,UNDER_REVIEW,GENERAL,CONSTRUCTION,2,n/a,crown-copyright-open-attribution,true,,,"DRAFT, NOT YET APPROVED as of 2026-06-30. Search confirms public consultation 20 Apr–10 May 2026; WorkSafe aimed to provide the completed draft to the Minister for Workplace Relations and Safety for approval by 30 Jun 2026 — no approval confirmed in this pass. Applies to new builds/renovations of standalone homes, townhouses, apartments, multi-unit developments. Do not treat as in-force. legislative_currency=UNDER_REVIEW. (Title aligned to WorkSafe wording.)"
NZ-ACOP-008,NZ,WorkSafe New Zealand,acop,Draft Approved Code of Practice: Roles and responsibilities in agriculture,,https://www.worksafe.govt.nz/about-us/news-and-media/consultation-opens-on-draft-acops-for-agriculture,false,search_snippet,HTML,2026-04,,2026-05,UNDER_REVIEW,GENERAL,ALL,2,n/a,crown-copyright-open-attribution,true,,,"DRAFT, NOT YET APPROVED as of 2026-06-30. Search confirms it is one of the agriculture draft ACOPs consulted 20 Apr–10 May 2026; consultation doc at dmsdocument/72613. Focuses on shared/overlapping duties. Pending Ministerial approval. legislative_currency=UNDER_REVIEW. Agriculture industry — mapped industry_relevance=ALL (no agriculture enum)."
NZ-ACOP-009,NZ,WorkSafe New Zealand,acop,Code of practice for manual handling,,https://www.worksafe.govt.nz/dmsdocument/971-code-of-practice-for-manual-handling/,false,regulator_index,PDF,,,,VERIFY,MANUAL_HANDLING,ALL,1,n/a,crown-copyright-open-attribution,true,,,Added after 2026-07-02 official WorkSafe NZ ACOP publication-filter validation. Core manual-handling ACOP listed in WorkSafe NZ PublicationType=ACOP filter. Currency/version not independently verified; confirm against the live WorkSafe page before relying on a clause.
NZ-ACOP-010,NZ,WorkSafe New Zealand,acop,ACOP: Management of noise in the workplace,,https://www.worksafe.govt.nz/dmsdocument/779-acop-management-of-noise-in-the-workplace/,false,regulator_index,PDF,,,,VERIFY,NOISE,ALL,1,n/a,crown-copyright-open-attribution,true,,,Added after 2026-07-02 official WorkSafe NZ ACOP publication-filter validation. Noise-management ACOP listed in WorkSafe NZ PublicationType=ACOP filter. Currency/version not independently verified; confirm against the live WorkSafe page before relying on a clause.
NZ-ACOP-011,NZ,WorkSafe New Zealand,acop,ACOP: Roll over protective structures on tractors in agricultural operations,,https://www.worksafe.govt.nz/dmsdocument/707-acop-roll-over-protective-structures-on-tractors-in-agricultural-operations/,false,regulator_index,PDF,,,,VERIFY,PLANT_EQUIPMENT,ALL,2,n/a,crown-copyright-open-attribution,true,,,Added after 2026-07-02 official WorkSafe NZ ACOP publication-filter validation. Agricultural tractor ROPS ACOP listed in WorkSafe NZ PublicationType=ACOP filter. Currency/version not independently verified; confirm against the live WorkSafe page before relying on a clause.
NZ-ACOP-012,NZ,WorkSafe New Zealand,acop,ACOP: Powder-actuated hand-held fastening tools,,https://www.worksafe.govt.nz/dmsdocument/407-acop-powder-actuated-hand-held-fastening-tools/,false,regulator_index,PDF,,,,VERIFY,PLANT_EQUIPMENT,CONSTRUCTION,2,n/a,crown-copyright-open-attribution,true,,,Added after 2026-07-02 official WorkSafe NZ ACOP publication-filter validation. Construction/tooling ACOP listed in WorkSafe NZ PublicationType=ACOP filter. Currency/version not independently verified; confirm against the live WorkSafe page before relying on a clause.
NZ-ACOP-013,NZ,WorkSafe New Zealand,acop,ACOP: Maintenance of trees around power lines,,https://www.worksafe.govt.nz/dmsdocument/383-acop-maintenance-of-trees-around-power-lines/,false,regulator_index,PDF,,,,VERIFY,ELECTRICAL,ALL,2,n/a,crown-copyright-open-attribution,true,,,Added after 2026-07-02 official WorkSafe NZ ACOP publication-filter validation. Electrical interface/arboriculture ACOP listed in WorkSafe NZ PublicationType=ACOP filter. Currency/version not independently verified; confirm against the live WorkSafe page before relying on a clause.
NZ-ACOP-014,NZ,WorkSafe New Zealand,acop,ACOP: Safety and Health in Arboriculture,,https://www.worksafe.govt.nz/dmsdocument/356-acop-safety-and-health-in-arboriculture/,false,regulator_index,PDF,,,,VERIFY,PLANT_EQUIPMENT,ALL,2,n/a,crown-copyright-open-attribution,true,,,Added after 2026-07-02 official WorkSafe NZ ACOP publication-filter validation. Arboriculture ACOP listed in WorkSafe NZ PublicationType=ACOP filter. Currency/version not independently verified; confirm against the live WorkSafe page before relying on a clause.
NZ-ACOP-015,NZ,WorkSafe New Zealand,acop,"ACOP: Manufacture of paint, printing ink and resins",,https://www.worksafe.govt.nz/dmsdocument/338-acop-manufacture-of-paint-printing-ink-and-resins/,false,regulator_index,PDF,,,,VERIFY,CHEMICAL,MANUFACTURING,2,n/a,crown-copyright-open-attribution,true,,,Added after 2026-07-02 official WorkSafe NZ ACOP publication-filter validation. Chemical-manufacturing ACOP listed in WorkSafe NZ PublicationType=ACOP filter. Currency/version not independently verified; confirm against the live WorkSafe page before relying on a clause.
NZ-ACOP-016,NZ,WorkSafe New Zealand,acop,ACOP: Safe Use of Isocyanates,,https://www.worksafe.govt.nz/dmsdocument/335-acop-safe-use-of-isocyanates/,false,regulator_index,PDF,,,,VERIFY,CHEMICAL,MANUFACTURING,2,n/a,crown-copyright-open-attribution,true,,,Added after 2026-07-02 official WorkSafe NZ ACOP publication-filter validation. Isocyanate-exposure ACOP listed in WorkSafe NZ PublicationType=ACOP filter. Currency/version not independently verified; confirm against the live WorkSafe page before relying on a clause.
NZ-ACOP-017,NZ,WorkSafe New Zealand,acop,ACOP: Prevention of sulphur fires and explosions,,https://www.worksafe.govt.nz/dmsdocument/329-acop-prevention-of-sulphur-fires-and-explosions/,false,regulator_index,PDF,,,,VERIFY,CHEMICAL,MANUFACTURING,2,n/a,crown-copyright-open-attribution,true,,,Added after 2026-07-02 official WorkSafe NZ ACOP publication-filter validation. Sulphur fire/explosion ACOP listed in WorkSafe NZ PublicationType=ACOP filter. Currency/version not independently verified; confirm against the live WorkSafe page before relying on a clause.
NZ-ACOP-018,NZ,WorkSafe New Zealand,acop,ACOP: Pressure equipment (excluding boilers),,https://www.worksafe.govt.nz/dmsdocument/2-acop-pressure-equipment-excluding-boilers/,false,regulator_index,PDF,,,,VERIFY,PLANT_EQUIPMENT,"MANUFACTURING,ALL",1,n/a,crown-copyright-open-attribution,true,,,Added after 2026-07-02 official WorkSafe NZ ACOP publication-filter validation. Pressure-equipment ACOP listed in WorkSafe NZ PublicationType=ACOP filter. Currency/version not independently verified; confirm against the live WorkSafe page before relying on a clause.
NZ-ACOP-019,NZ,WorkSafe New Zealand,acop,ACOP: Fire and Explosion in NZ Dairy Industry Spray Drying Plant,,https://www.worksafe.govt.nz/dmsdocument/239-acop-fire-and-explosion-in-nz-dairy-industry-spray-drying-plant/,false,regulator_index,PDF,,,,VERIFY,CHEMICAL,MANUFACTURING,2,n/a,crown-copyright-open-attribution,true,,,Added after 2026-07-02 official WorkSafe NZ ACOP publication-filter validation. Dairy spray-drying fire/explosion ACOP listed in WorkSafe NZ PublicationType=ACOP filter. Currency/version not independently verified; confirm against the live WorkSafe page before relying on a clause.
NZ-ACOP-020,NZ,WorkSafe New Zealand,acop,ACOP: Photoengraving and Lithographic Processes,,https://www.worksafe.govt.nz/dmsdocument/233-acop-photoengraving-and-lithographic-processes/,false,regulator_index,PDF,,,,VERIFY,CHEMICAL,MANUFACTURING,3,n/a,crown-copyright-open-attribution,true,,,Added after 2026-07-02 official WorkSafe NZ ACOP publication-filter validation. Legacy chemical-process ACOP listed in WorkSafe NZ PublicationType=ACOP filter. Currency/version not independently verified; confirm against the live WorkSafe page before relying on a clause.
NZ-ACOP-021,NZ,WorkSafe New Zealand,acop,ACOP: Training operators and instructors of powered industrial lift trucks,,https://www.worksafe.govt.nz/dmsdocument/215-acop-training-operators-and-instructors-of-powered-industrial-lift-trucks/,false,regulator_index,PDF,,,,VERIFY,PLANT_EQUIPMENT,"TRANSPORT,MANUFACTURING",1,n/a,crown-copyright-open-attribution,true,,,Added after 2026-07-02 official WorkSafe NZ ACOP publication-filter validation. Powered industrial lift-truck training ACOP listed in WorkSafe NZ PublicationType=ACOP filter. Currency/version not independently verified; confirm against the live WorkSafe page before relying on a clause.
NZ-ACOP-022,NZ,WorkSafe New Zealand,acop,ACOP: emergency preparedness in mining and tunnelling operations,,https://www.worksafe.govt.nz/dmsdocument/170-acop-emergency-preparedness-in-mining-and-tunnelling-operations/,false,regulator_index,PDF,,,,VERIFY,GENERAL,MINING,1,n/a,crown-copyright-open-attribution,true,,,Added after 2026-07-02 official WorkSafe NZ ACOP publication-filter validation. Mining/tunnelling emergency-preparedness ACOP listed in WorkSafe NZ PublicationType=ACOP filter. Duplicate dmsdocument/155 listing deliberately not duplicated. Currency/version not independently verified; confirm against the live WorkSafe page before relying on a clause.
NZ-ACOP-023,NZ,WorkSafe New Zealand,acop,ACOP: Fire or explosions in underground mines and tunnels,,https://www.worksafe.govt.nz/dmsdocument/149-acop-fire-or-explosions-in-underground-mines-and-tunnels/,false,regulator_index,PDF,,,,VERIFY,THERMAL,MINING,1,n/a,crown-copyright-open-attribution,true,,,Added after 2026-07-02 official WorkSafe NZ ACOP publication-filter validation. Underground mining/tunnelling fire/explosion ACOP listed in WorkSafe NZ PublicationType=ACOP filter. Currency/version not independently verified; confirm against the live WorkSafe page before relying on a clause.
NZ-ACOP-024,NZ,WorkSafe New Zealand,acop,ACOP: Ventilation in underground mines and tunnels,,https://www.worksafe.govt.nz/dmsdocument/140-acop-ventilation-in-underground-mines-and-tunnels/,false,regulator_index,PDF,,,,VERIFY,CONFINED_SPACES,MINING,1,n/a,crown-copyright-open-attribution,true,,,Added after 2026-07-02 official WorkSafe NZ ACOP publication-filter validation. Underground mining/tunnelling ventilation ACOP listed in WorkSafe NZ PublicationType=ACOP filter. Currency/version not independently verified; confirm against the live WorkSafe page before relying on a clause.
NZ-ACOP-025,NZ,WorkSafe New Zealand,acop,ACOP: Air quality in the extractives industry,,https://www.worksafe.govt.nz/dmsdocument/131-acop-air-quality-in-the-extractives-industry/,false,regulator_index,PDF,,,,VERIFY,CHEMICAL,MINING,1,n/a,crown-copyright-open-attribution,true,,,Added after 2026-07-02 official WorkSafe NZ ACOP publication-filter validation. Extractives air-quality ACOP listed in WorkSafe NZ PublicationType=ACOP filter. Currency/version not independently verified; confirm against the live WorkSafe page before relying on a clause.
NZ-ACOP-026,NZ,WorkSafe New Zealand,acop,ACOP: Ground or strata instability in underground mines or tunnels,,https://www.worksafe.govt.nz/dmsdocument/113-acop-ground-or-strata-instability-in-underground-mines-or-tunnels/,false,regulator_index,PDF,,,,VERIFY,GENERAL,MINING,1,n/a,crown-copyright-open-attribution,true,,,Added after 2026-07-02 official WorkSafe NZ ACOP publication-filter validation. Ground/strata instability ACOP listed in WorkSafe NZ PublicationType=ACOP filter. Currency/version not independently verified; confirm against the live WorkSafe page before relying on a clause.
NZ-ACOP-027,NZ,WorkSafe New Zealand,acop,ACOP: Flammable liquids road tank wagons,,https://www.worksafe.govt.nz/dmsdocument/5307-acop-flammable-liquids-road-tank-wagons/,false,regulator_index,PDF,,,,VERIFY,CHEMICAL,TRANSPORT,2,n/a,crown-copyright-open-attribution,true,,,Added after 2026-07-02 official WorkSafe NZ ACOP publication-filter validation. Hazardous-substances transport ACOP listed in WorkSafe NZ PublicationType=ACOP filter. Currency/version not independently verified; confirm against the live WorkSafe page before relying on a clause.
NZ-ACOP-028,NZ,WorkSafe New Zealand,acop,"Code of practice for the design, installation and operation of underground petroleum storage systems - supplement No. 1: Management of existing underground petroleum storage systems",,https://www.worksafe.govt.nz/dmsdocument/3362-code-of-practice-for-the-design-installation-and-operation-of-underground-petroleum-storage-systems-supplement-no-1-management-of-existing-underground-petroleum-storage-systems/,false,regulator_index,PDF,,,,VERIFY,CHEMICAL,ALL,2,n/a,crown-copyright-open-attribution,true,,,Added after 2026-07-02 official WorkSafe NZ ACOP publication-filter validation. Underground petroleum storage systems supplement listed in WorkSafe NZ PublicationType=ACOP filter. Currency/version not independently verified; confirm against the live WorkSafe page before relying on a clause.
NZ-ACOP-029,NZ,WorkSafe New Zealand,acop,"Code of practice for the design, installation and operation of underground petroleum storage systems",,https://www.worksafe.govt.nz/dmsdocument/3359-code-of-practice-for-the-design-installation-and-operation-of-underground-petroleum-storage-systems/,false,regulator_index,PDF,,,,VERIFY,CHEMICAL,ALL,2,n/a,crown-copyright-open-attribution,true,,,Added after 2026-07-02 official WorkSafe NZ ACOP publication-filter validation. Underground petroleum storage systems code listed in WorkSafe NZ PublicationType=ACOP filter. Currency/version not independently verified; confirm against the live WorkSafe page before relying on a clause.
NZ-ACOP-030,NZ,WorkSafe New Zealand,acop,New Zealand Code of Practice for Maintenance and Safety of CNG Refuelling Stations,,https://www.worksafe.govt.nz/dmsdocument/3148-new-zealand-code-of-practice-for-maintenance-and-safety-of-cng-refuelling-stations/,false,regulator_index,PDF,,,,VERIFY,CHEMICAL,"TRANSPORT,ALL",2,n/a,crown-copyright-open-attribution,true,,,Added after 2026-07-02 official WorkSafe NZ ACOP publication-filter validation. Gas/CNG code listed in WorkSafe NZ PublicationType=ACOP filter. Currency/version not independently verified; confirm against the live WorkSafe page before relying on a clause.
NZ-ACOP-031,NZ,WorkSafe New Zealand,acop,HSNOCOP 45: Below ground stationary container systems for petroleum - operation,HSNOCOP 45,https://www.worksafe.govt.nz/dmsdocument/2281-hsnocop-45-below-ground-stationary-container-systems-for-petroleum-operation/,false,regulator_index,PDF,,,,VERIFY,CHEMICAL,ALL,3,n/a,crown-copyright-open-attribution,true,,,Added after 2026-07-02 official WorkSafe NZ ACOP publication-filter validation. HSNO code listed in WorkSafe NZ PublicationType=ACOP filter; status under current hazardous-substances framework requires verification. Currency/version not independently verified; confirm against the live WorkSafe page before relying on a clause.
NZ-ACOP-032,NZ,WorkSafe New Zealand,acop,HSNOCOP 44: Below ground stationary container systems for petroleum - design and installation,HSNOCOP 44,https://www.worksafe.govt.nz/dmsdocument/2278-hsnocop-44-below-ground-stationary-container-systems-for-petroleum-design-and-installation/,false,regulator_index,PDF,,,,VERIFY,CHEMICAL,ALL,3,n/a,crown-copyright-open-attribution,true,,,Added after 2026-07-02 official WorkSafe NZ ACOP publication-filter validation. HSNO code listed in WorkSafe NZ PublicationType=ACOP filter; status under current hazardous-substances framework requires verification. Currency/version not independently verified; confirm against the live WorkSafe page before relying on a clause.
NZ-ACOP-033,NZ,WorkSafe New Zealand,acop,HSNOCOP 47: Secondary containment systems,HSNOCOP 47,https://www.worksafe.govt.nz/dmsdocument/2269-hsnocop-47-secondary-containment-systems/,false,regulator_index,PDF,,,,VERIFY,CHEMICAL,ALL,3,n/a,crown-copyright-open-attribution,true,,,Added after 2026-07-02 official WorkSafe NZ ACOP publication-filter validation. HSNO code listed in WorkSafe NZ PublicationType=ACOP filter; status under current hazardous-substances framework requires verification. Currency/version not independently verified; confirm against the live WorkSafe page before relying on a clause.
NZ-ACOP-034,NZ,WorkSafe New Zealand,acop,HSNOCOP 18-3: Retail fireworks,HSNOCOP 18-3,https://www.worksafe.govt.nz/dmsdocument/2266-hsnocop-18-3-retail-fireworks/,false,regulator_index,PDF,,,,VERIFY,CHEMICAL,ALL,3,n/a,crown-copyright-open-attribution,true,,,Added after 2026-07-02 official WorkSafe NZ ACOP publication-filter validation. HSNO pyrotechnics code listed in WorkSafe NZ PublicationType=ACOP filter. Currency/version not independently verified; confirm against the live WorkSafe page before relying on a clause.
NZ-ACOP-035,NZ,WorkSafe New Zealand,acop,HSNOCOP 30: Outdoor pyrotechnic displays,HSNOCOP 30,https://www.worksafe.govt.nz/dmsdocument/2263-hsnocop-30-outdoor-pyrotechnic-displays/,false,regulator_index,PDF,,,,VERIFY,CHEMICAL,ALL,3,n/a,crown-copyright-open-attribution,true,,,Added after 2026-07-02 official WorkSafe NZ ACOP publication-filter validation. HSNO pyrotechnics code listed in WorkSafe NZ PublicationType=ACOP filter. Duplicate title without HSNOCOP prefix deliberately not duplicated. Currency/version not independently verified; confirm against the live WorkSafe page before relying on a clause.
